mutant_id,clim_static,clim_component,nlim_component,nlim_static,clim_diff,nlim_diff
68,-0.1706489086099565,0.7840460542231258,-0.792465543728194,0.16185362778889895,0.9546949628330823,-0.9543191715170929
71,-0.22786265079021706,0.09419601355169333,0.13149883519806788,-0.04367838054594374,0.3220586643419104,0.17517721574401163
72,-0.016793487523689737,-0.3269492318322704,0.6430799387869098,-0.36116027405867485,-0.31015574430858067,1.0042402128455847
74,-0.4215656882452579,-0.21137445077632291,0.1989578781066137,-0.20218583613939242,0.210191237468935,0.40114371424600614
76,-0.6042016139421993,-0.6550014386736089,0.3420895991531549,0.034422394600367,-0.05079982473140965,0.3076672045527879
78,-0.34071704807536723,0.3062922866631125,-0.05496520165371257,0.22926731406501916,0.6470093347384798,-0.2842325157187317
79,-0.2728071485517045,0.20545570448543224,-0.06574255769951026,-0.19969973745061878,0.4782628530371368,0.13395717975110852
80,-0.271151796044566,0.4673520777483843,-0.11561162784266533,-0.1970847014934376,0.7385038737929503,0.08147307365077226
81,-0.37945960415926994,0.09971684953161389,0.06333471591243042,-0.14560452326277004,0.4791764536908838,0.20893923917520046
82,-0.3610356408052934,-0.41631422317693245,0.5286684651813497,-0.30921768320859644,-0.05527858237163907,0.8378861483899461
83,0.07705610105986313,0.21339357908978415,0.3647727801181147,-0.07280716568620572,0.13633747802992102,0.4375799458043204
84,-0.1725517311439089,0.4263544944300921,-0.009721807559668,0.1365393406178702,0.598906225574001,-0.1462611481775382
86,-0.3937387430258518,0.14380468977785332,0.25637167099842806,-0.2457079352898737,0.5375434328037052,0.5020796062883017
88,-0.08881681345297568,0.08027875626747012,-0.3686703612385146,0.07479001353732975,0.16909556972044582,-0.4434603747758443
89,-0.3497596926718911,-0.10860937524380869,-0.37077754229728266,-0.3527455435852704,0.2411503174280824,-0.018031998712012276
90,-0.12468549511336395,-0.08306619929436787,-0.043775798946846634,-0.2618173633114375,0.04161929581899608,0.21804156436459088
91,-0.3358014124152975,-0.020697100103775984,-0.09086696961181424,0.02376774930165862,0.3151043123115215,-0.11463471891347286
92,-0.24373991994523606,-0.17393488300769067,-0.3878786084816596,-0.04744186312921816,0.06980503693754539,-0.34043674535244145
94,-0.4415913368372535,0.192693783182863,-0.044610374850864325,-0.04978513070807428,0.6342851200201165,0.005174755857209952
95,-0.40967300036114795,0.16100464564829625,0.1006617933636386,-0.14361077876365577,0.5706776460094443,0.24427257212729436
96,-0.28575917453247357,0.12191994672233993,-0.07858859845081925,-0.08929894124452999,0.4076791212548135,0.010710342793710734
98,-0.1975466116441138,0.08056607889892937,-0.400463319618437,0.15417606808099174,0.27811269054304316,-0.5546393876994288
99,0.1079520844067122,-0.13932231484719382,-0.19050952587064865,-0.16863667786902392,-0.247274399253906,-0.02187284800162473
100,-0.39308129044207735,0.09110308234521111,-0.019141255898759507,-0.12223952150607183,0.48418437278728843,0.10309826560731232
102,-0.16941298301183028,0.4805257261132668,0.24774218663517722,-0.10436160343112795,0.6499387091250971,0.35210379006630516
103,-0.22997513302625977,-0.15415331287648518,0.3979999421185165,-0.4244112492758805,0.0758218201497746,0.822411191394397
104,-0.11526534911385551,0.10706643249073473,0.054641513534546854,-0.09516879112680887,0.22233178160459025,0.14981030466135573
105,-0.20641852589498305,0.31027150569453466,-0.5223197990769582,-0.07392432157400156,0.5166900315895178,-0.4483954775029567
106,-0.14704891506352952,-0.11087222924604834,-0.24742780318768437,-0.021701499374930988,0.03617668581748118,-0.22572630381275338
107,-0.1522953852159088,-0.20059599344080592,0.0307030352577126,-0.07932477685934512,-0.048300608224897124,0.11002781211705773
108,0.1786987550811535,-0.1393136813166713,-0.6578668064412447,-0.17540311798015595,-0.3180124363978248,-0.4824636884610888
110,-0.29484725699607617,-0.4492125601063458,-0.34823098143878706,0.04094429803960923,-0.15436530311026964,-0.3891752794783963
112,-0.43371948694207996,-0.3061324908581219,-0.1732030052461345,0.12426478156277776,0.12758699608395807,-0.2974677868089123
113,-0.12532550427335015,-0.08775051935624673,-0.08825705542174109,-0.06492064185227152,0.03757498491710343,-0.02333641356946957
116,-0.5147390871248553,-0.43633218976082533,0.50128943545299,-0.7119997469042072,0.07840689736402995,1.2132891823571972
117,-0.11130092798699083,0.07572403846926445,0.23593438126321103,-0.23731455991698874,0.18702496645625527,0.4732489411801998
118,-0.11775026007082579,-0.408947417766053,0.12079273489026905,-0.19359581547127766,-0.2911971576952272,0.3143885503615467
119,-0.16993853801700864,0.1149686269456286,-0.21616175003498714,-0.061045593431959,0.28490716496263724,-0.15511615660302813
121,-0.33800475276773234,-0.2709092100320835,0.3348046324179845,-0.3730597730484422,0.06709554273564883,0.7078644054664267
123,-0.137251666943591,-0.17009742815001527,-0.0348972585511164,-0.06655364010954293,-0.03284576120642427,0.031656381558426525
126,-0.16589966213332624,0.13987962174790483,-0.1949350381308627,0.045558741746824075,0.3057792838812311,-0.24049377987768678
127,-0.12791603208266927,-0.030574786199301374,-0.21449613273572612,-0.17676966752036583,0.0973412458833679,-0.0377264652153603
128,-0.4199488331433904,-0.40381075843091685,-0.3813945403247846,-0.2773922126816568,0.016138074712473527,-0.10400232764312778
129,-0.008822462014026505,0.6283716840174313,0.024994026682576054,0.8579946049493438,0.6371941460314577,-0.8330005782667678
130,-0.22810831367543044,-0.25329403038125253,0.2083423136137162,0.13949215743440874,-0.025185716705822092,0.06885015617930745
131,-0.21612997720419,-0.1499422432520122,-0.022321399575979523,0.0038416768449095395,0.06618773395217781,-0.026163076420889064
132,0.14843956367042932,0.0622887252171566,-0.007310325938590948,-0.048948601791767056,-0.08615083845327272,0.04163827585317611
134,-0.11621390215689725,-0.9212593931766552,-0.1768342135483898,-0.5681795087068618,-0.805045491019758,0.39134529515847205
135,-0.4227731151802889,0.18045837626000885,0.05294970681897758,0.059417446302935946,0.6032314914402978,-0.0064677394839583666
136,-0.18023556662314485,0.06486769732156394,-0.07860193659380223,0.037774225085596344,0.2451032639447088,-0.11637616167939857
137,-0.3646451073617943,-0.5023936462039846,-0.30808488518858995,-0.3491292611874551,-0.13774853884219035,0.041044375998865124
138,-0.4367450730291821,0.021789732590055566,-0.23070157327072585,-0.5607730520181603,0.45853480561923765,0.3300714787474345
140,-0.1896958055080836,0.2233906568848708,-0.06469234383365548,0.1265269721334493,0.41308646239295443,-0.19121931596710479
141,0.11740530551486576,0.357887644689854,-0.15923611473162746,-0.05347906654134443,0.24048233917498824,-0.10575704819028303
142,-0.49402275559761655,0.20637920764911225,-0.2765940121638941,0.03956794335785269,0.7004019632467288,-0.3161619555217468
143,-0.5374071148588001,-0.024415663077350526,-0.12271577934761067,-0.0786673403447008,0.5129914517814496,-0.044048439002909875
144,-0.38948199648705994,0.07533513862919185,0.033882707854685605,0.014001469188434737,0.4648171351162518,0.01988123866625087
145,-0.16744057340399654,-0.09921174396023277,0.19518684638026376,-0.036414879933543975,0.06822882944376377,0.23160172631380774
146,-0.16970143547188155,0.12763218784945277,-0.019108698768687406,-0.10670024758767037,0.2973336233213343,0.08759154881898296
148,-0.2631039450191176,-0.1078471774753707,-0.32173701822635187,-0.3157985564048799,0.1552567675437469,-0.005938461821471952
149,-0.23926094564001205,0.17904928725544836,0.0775738430854415,0.057048639355217756,0.41831023289546043,0.02052520373022375
150,-0.42891243718188166,0.05917380652736127,-0.332222838558859,-0.07709553318669667,0.4880862437092429,-0.2551273053721623
151,-0.2091590670636312,-0.08175663831566136,0.036874691491974074,0.06111505296970171,0.1274024287479698,-0.024240361477727637
152,-0.10835426052478439,-0.18544198584356408,0.007771733836528558,-0.2754797962542729,-0.07708772531877969,0.28325153009080145
153,-0.43483618194753487,0.07411771411488009,-0.09281545934056284,0.18018213491138935,0.5089538960624149,-0.2729975942519522
154,-0.02305166826648576,0.20372738394703188,-0.128957714252971,0.0817755114761053,0.22677905221351763,-0.21073322572907632
155,-0.4941090892426848,-0.2153626915744737,0.32628998218299204,-0.21339124109717691,0.2787463976682111,0.539681223280169
157,-0.31870313090389113,0.19375210915611818,-0.23642958847091208,-0.36419832840166255,0.5124552400600093,0.12776873993075047
158,-0.19615772546200008,0.09612164323314226,-0.12415851345829777,-0.24122896912264494,0.29227936869514237,0.11707045566434716
159,-0.3666319508797481,0.031019449387004305,-0.7336354330456908,-0.012294163754784246,0.3976514002667524,-0.7213412692909066
160,-0.380682595490366,0.09777257574019402,-0.03842096040861176,0.3011401799238076,0.47845517123056003,-0.33956114033241935
162,-0.21149092181194593,0.17043166462943157,-0.22272328569109198,-0.20995460244176242,0.3819225864413775,-0.01276868324932956
164,-0.0227886073056274,-0.879658265078618,0.4987681946907277,-0.14531381593785708,-0.8568696577729906,0.6440820106285847
165,-0.47264940397997507,0.012995901244947755,-0.1281696579322392,-0.1879137689730189,0.48564530522492283,0.0597441110407797
166,-0.4660734425283392,-0.27582858172345226,0.26742254156866113,-0.134596139932994,0.19024486080488695,0.4020186815016551
167,-0.19298372455877078,0.3364242931288287,-0.21460063333564328,0.024998057322911684,0.5294080176875995,-0.23959869065855496
168,-0.22072073849158672,0.04115154404536484,-0.2675237723445178,-0.05628991575134812,0.26187228253695155,-0.21123385659316968
170,-0.44858927599895226,-0.3096388302173606,-0.03624103284904475,-0.06756074965883965,0.13895044578159166,0.0313197168097949
171,-0.11435785501775737,0.03394667856690432,-0.204615723049909,-0.2936388180307868,0.1483045335846617,0.08902309498087779
172,0.23327721210336017,-0.15271298326628704,-0.15344437540994368,-0.18813564221124945,-0.3859901953696472,0.03469126680130577
173,-0.10262483169921173,0.028193030880046523,-0.06767324144904015,-0.10944184109045785,0.13081786257925826,0.0417685996414177
174,-0.14616632882450298,0.20967011887142975,-0.19662636451764715,-0.13688288959739311,0.3558364476959327,-0.05974347492025403
175,-0.14131419701151632,0.12979374988714854,-0.07485141253889414,0.06612879604974573,0.27110794689866485,-0.14098020858863985
176,-0.1513126805633909,0.30494683714986304,-0.14440761712287636,-0.021409857160422034,0.4562595177132539,-0.12299775996245432
177,-0.30789906459755967,0.20668182171338753,-0.310275011982007,-0.05724861313304036,0.5145808863109472,-0.25302639884896666
178,-0.5235571307805503,-0.10099180844799294,0.10236261284169253,-0.30167862037963755,0.4225653223325574,0.40404123322133007
179,0.06296351953845603,-0.19833338480707158,0.0982864688463223,-0.15415937556502102,-0.2612969043455276,0.2524458444113433
180,-0.20602587356811755,0.12812250468067346,-0.18395917240516352,-0.005084449677031414,0.334148378248791,-0.1788747227281321
181,-0.12892195324343209,0.18538141381578022,0.00897369376153398,0.08837792173439991,0.3143033670592123,-0.07940422797286593
182,-0.12800038337907527,0.09553047465267928,-0.06291054686365921,0.06521265127687349,0.22353085803175454,-0.1281231981405327
183,-0.21936968343058905,-0.02519664786009848,-0.06001005881722695,-0.09788240467338792,0.19417303557049057,0.03787234585616097
184,-0.1490567509815117,0.1618461194877086,-0.1650023634406549,-0.13871648382536148,0.31090287046922027,-0.02628587961529341
185,-0.13663576310956793,-0.2032369328477747,0.32180493596668874,-0.2765806411559016,-0.06660116973820676,0.5983855771225903
186,-0.3135120719628221,-0.05904245365935426,0.15769692313538117,-0.05298185063124755,0.2544696183034678,0.21067877376662872
187,-0.28667293878620326,-0.10000104674733343,-0.35524688486473105,0.24724768445249135,0.18667189203886983,-0.6024945693172223
188,0.035423214785761305,0.16720102835819176,-0.4082130326110628,0.6878435837756443,0.13177781357243046,-1.096056616386707
190,-0.25149709503995227,-0.031227433688571123,-0.06558423341869785,-0.13643413516659172,0.22026966135138115,0.07084990174789388
191,-0.3513527382999191,0.024211190874065158,0.18225308626053993,0.006346802635329897,0.37556392917398423,0.17590628362521005
192,-0.41012966353114866,0.1563941418285571,-0.31509196784599064,-0.10124349021093762,0.5665238053597057,-0.21384847763505302
193,-0.17082858019744196,0.18021461611300824,-0.15319089153149715,-0.10653664230467381,0.3510431963104502,-0.04665424922682333
194,-0.49938600425940854,-0.03069224657435656,0.1770146990104341,-0.11751501398522105,0.468693757685052,0.2945297129956551
195,-0.29942585674173733,-0.09418697083504866,-0.24710954424931397,-0.13489793324592003,0.20523888590668865,-0.11221161100339394
196,-0.2116613295062293,-0.18996162278605527,0.06866408238968714,0.050148444358313025,0.021699706720174017,0.01851563803137412
197,0.25717851605194997,0.1073806149919728,-0.039356384887159965,-0.0935383366939752,-0.14979790105997717,0.05418195180681523
198,0.2569895415974059,0.05876291296957742,-0.25311403344173494,-0.8437518581014108,-0.19822662862782847,0.590637824659676
200,-0.3286947215330824,0.02810520458941392,-0.05965162007192847,-0.1984642888502581,0.3567999261224963,0.13881266877832962
201,-0.1016297737205291,-0.08443275967719295,-0.19296270710895538,0.01799303131156357,0.01719701404333615,-0.21095573842051896
202,-0.3096258784461004,-0.004251036535959207,-0.18661844401953806,0.012642184303224396,0.3053748419101412,-0.19926062832276245
203,-0.39702050871754463,-0.23093045539329843,-0.11257853238425226,-0.24488025835078667,0.1660900533242462,0.1323017259665344
204,-0.304521248481615,-0.009623744254139532,0.13744547804705723,-0.14880615650235215,0.29489750422747546,0.2862516345494094
205,-0.27725898627570716,-0.08479792829178892,-0.041729144176977484,-0.322024277580434,0.19246105798391824,0.2802951334034565
206,-0.4636135785400897,-0.01315036060380105,-0.20964244421042075,0.04675089075227648,0.4504632179362887,-0.25639333496269723
207,-0.22688639739378524,0.41300156376176905,-0.12851090737181362,0.13697182714027462,0.6398879611555544,-0.26548273451208826
208,-0.39287030787208294,0.07525559518414361,-0.411007058554008,-0.02175340159157509,0.46812590305622653,-0.3892536569624329
209,-0.11190369687643822,0.2451198639521608,-0.12267994767565148,-0.07214568270419054,0.357023560828599,-0.050534264971460935
210,-0.31364750264090324,-0.11922073766257024,-0.3211234912057915,-0.053788281224968794,0.194426764978333,-0.26733520998082266
211,-0.5254370591327298,0.11718090479896555,-0.15225837356971023,-0.08095904970495338,0.6426179639316953,-0.07129932386475685
212,-0.032946537150707694,-0.40029583770284005,-0.6497077106992074,-0.24397606175814143,-0.36734930055213233,-0.40573164894106595
215,-0.18906120541301255,0.2008578133999637,0.012270063400173822,0.1484602762783178,0.38991901881297625,-0.13619021287814398
216,-0.23002785864121203,-0.14661449227479703,-0.2941395147729329,-0.12485925428852862,0.083413366366415,-0.16928026048440425
217,-0.012322525059481193,-0.3687645452620338,-0.3172021405565587,-0.2711391490766552,-0.3564420202025526,-0.0460629914799035
218,-0.21125377413767127,0.11077689432264434,-0.06705965903802942,-0.1676787143365905,0.3220306684603156,0.10061905529856109
219,-0.36523612501128744,0.01892583530912707,0.1323112500346176,0.1346020325865061,0.3841619603204145,-0.0022907825518884983
221,-0.450073970362702,0.6786779580425439,0.1382006373752118,0.12015410498272418,1.1287519284052459,0.018046532392487616
223,-0.39265647857057545,0.15225408234482277,-0.07825232390639933,0.1712878511885062,0.5449105609153982,-0.24954017509490553
224,-0.20283807186097472,0.2057236591757181,-0.10290628053321087,0.03269688971069912,0.4085617310366928,-0.13560317024391
225,-0.11819512423254162,0.05274591111363149,-0.216861153684221,-0.0003025516563870797,0.1709410353461731,-0.21655860202783392
227,-0.1722248269671137,-0.18828262987213865,-0.5227938578755436,-0.1202330540944795,-0.016057802905024954,-0.40256080378106407
229,-0.19649947126145942,0.013597424506720527,-0.0153241670498123,0.017181481499554063,0.21009689576817994,-0.03250564854936636
230,-0.288481094562027,0.1002704279081564,0.016700660752197644,-0.04661932820428488,0.3887515224701834,0.06331998895648253
231,-0.5915954524042996,-0.156165167622786,0.287954970080874,0.07810078721157451,0.4354302847815136,0.2098541828692995
232,-0.3003143108207372,-0.17748524714263214,0.3098284873546294,-0.5920637030956135,0.12282906367810503,0.9018921904502429
233,-0.23980320173872743,-0.12655253820243623,0.03263911650746315,-0.08267893491253699,0.11325066353629121,0.11531805142000014
235,-0.21127570730930045,-0.21822555227916327,0.295684050056626,-0.1349655732234761,-0.006949844969862812,0.43064962328010215
237,-0.3420304662373476,-0.7234687795311625,0.17015670792390722,-0.06019701834299554,-0.3814383132938149,0.23035372626690276
238,0.3269391182923635,-0.05952270331816657,-0.17927016500072057,0.07978804741599886,-0.38646182161053005,-0.25905821241671945
239,-0.22362434840358428,0.08919848415315243,-0.34724446244967544,0.06870066352908884,0.3128228325567367,-0.41594512597876426
240,-0.4481085878296431,0.494915804672048,-0.5022044600272793,-0.3402865536439725,0.943024392501691,-0.16191790638330678
241,-0.3400653329851916,0.09511501536538236,-0.12622122150475004,0.1403712709726793,0.43518034835057395,-0.26659249247742933
243,0.09100581262284765,0.18405021210246084,-0.18551279472201548,-0.04587099153834363,0.09304439947961318,-0.13964180318367186
244,-0.17971224737007857,0.28724211977754927,-0.42284293060537664,-0.016902044586158713,0.46695436714762784,-0.4059408860192179
245,-0.3877941282443692,0.013086454404303921,-0.47743392108617816,-0.23256108160244363,0.4008805826486731,-0.24487283948373453
247,-0.17878375889015408,-0.29730334311870943,-0.6994015193122419,-0.5394423704066058,-0.11851958422855535,-0.15995914890563612
248,-0.027664273522584843,-0.12296769177279988,-0.23930883891384583,-0.06783167182792549,-0.09530341825021504,-0.17147716708592034
249,-0.011252697368444208,0.10886218709445956,-0.046614056959372624,-0.03888614811119289,0.12011488446290378,-0.007727908848179733
250,0.213571009407003,-0.1872205768575232,0.15931772113320125,-0.29793643691710464,-0.40079158626452616,0.4572541580503059
251,-0.2662698647391313,-0.13288191815042347,0.2874064420800267,-0.3711804761134493,0.1333879465887078,0.658586918193476
252,-0.0639014615749417,0.4823858858056714,-0.5412321780011904,-0.14742347764144512,0.5462873473806131,-0.39380870035974525
253,-0.1730621835669048,-0.0884202830380166,0.10531740726038871,-0.256387875722853,0.0846419005288882,0.36170528298324167
254,-0.20321821699558834,0.022217883824557083,0.023538629529026925,-0.014756049974836344,0.22543610082014542,0.03829467950386327
255,-0.20906905404464082,0.05224644903396771,-0.16686334707377995,-0.023774730224296232,0.2613155030786085,-0.1430886168494837
256,-0.46156894503229606,-0.05928082981015814,0.01600311321115897,0.08905209543892088,0.4022881152221379,-0.0730489822277619
257,-0.03595955044112753,-0.0522576473722549,0.465650938801311,-0.46659921186327713,-0.016298096931127368,0.9322501506645882
258,-0.2539182206552376,0.10316517826364797,-0.11973841752967722,-0.10379457841093855,0.3570833989188856,-0.015943839118738673
260,-0.3898604603805709,-0.020962248625254642,0.5047663822901723,-0.22588476341052885,0.36889821175531623,0.7306511457007012
262,-0.428616737627048,0.12899844681743594,-0.20242556054014532,-0.02794023187601698,0.5576151844444839,-0.17448532866412833
263,-0.21913306145463637,0.12454487670993916,-0.02487023966247988,0.05592404652123452,0.34367793816457554,-0.0807942861837144
264,-0.43431479488287583,0.10138174601289479,0.22366681115413756,-0.11807201837469816,0.5356965408957706,0.3417388295288357
265,-0.6049794519611134,-0.1994068304343931,0.011890992223153242,-0.1424494978673219,0.40557262152672025,0.15434049009047512
266,0.1089434143756278,0.19176153691426562,0.08762327369147757,0.021479429459367833,0.08281812253863782,0.06614384423210974
267,-0.30217846878931887,0.050396570967995574,-0.008156500005514423,0.145877907716691,0.3525750397573144,-0.15403440772220545
268,-0.1902147734310992,0.04269127615735497,0.19032131675890987,0.03870380477720342,0.23290604958845415,0.15161751198170645
269,-0.22688639739378522,0.010446535969090426,-0.04392143723747415,0.13007368772072442,0.23733293336287564,-0.17399512495819858
270,-0.4158675628304846,0.02632081803343313,-0.17725828699332596,-0.0854347425822273,0.4421883808639177,-0.09182354441109866
271,-0.16363812710963457,0.2966545928374841,-0.21781385487227156,0.06589733907421179,0.4602927199471186,-0.28371119394648336
272,-0.43597180012991466,0.11532122867542434,-0.005680163732425622,0.050087129793381535,0.551293028805339,-0.05576729352580716
273,-0.5844175379696146,-0.3386809806647036,0.1108450726449389,-0.2350001441841449,0.245736557304911,0.34584521682908376
274,-0.032946537150707667,0.2794823905678343,-0.5488833247367101,-0.1070862910942433,0.31242892771854197,-0.4417970336424668
275,-0.2532451885805322,0.01952119399623515,-0.1405574632898806,-0.13299636621210234,0.27276638257676733,-0.007561097077778273
276,-0.15777855978538163,-0.7761167279796611,-0.5071986726179663,-0.2137249692142908,-0.6183381681942794,-0.29347370340367546
277,-0.05588140763128613,0.09450326590838135,-0.4275583428993946,0.0312461702273505,0.15038467353966747,-0.4588045131267451
278,-0.5355762721055137,-0.13280858472610552,-0.16308872961736448,-0.013718351577801612,0.4027676873794082,-0.14937037803956288
279,-0.32600424868490063,-0.030413082367697648,-0.06395720213098569,-0.023491875817575513,0.295591166317203,-0.04046532631341017
281,-0.22449940798249335,0.14817114183936714,-0.31381736457350695,-0.0342122293317489,0.3726705498218605,-0.27960513524175806
283,-0.13920421474432196,-0.1599040762733671,0.0834288590118436,-0.015790046026392196,-0.020699861529045155,0.0992189050382358
284,-0.08822678830265657,0.5512054762149927,-0.775529506602122,-0.24844811129569166,0.6394322645176493,-0.5270813953064304
286,-0.01688687276178345,-0.14380874324011034,0.05136591402090388,-0.0498183144260782,-0.1269218704783269,0.10118422844698208
288,-0.385573974374889,-0.19194641819553576,0.09516418109322133,-0.12295886599959406,0.19362755617935323,0.21812304709281538
289,-0.4920227129293113,0.17375730795921332,-0.09487038866642553,0.18329664888324487,0.6657800208885246,-0.2781670375496704
290,-0.29446391541181266,-0.5809633059961883,-0.5324026271253712,-0.3201431760983415,-0.2864993905843756,-0.21225945102702976
293,-0.19227983659741113,-0.06757738012387429,-0.05281532659450587,-0.05795061839949551,0.12470245647353684,0.005135291804989638
