strain_id,initial_fitness,reads_t0,frequency_t0,reads_t1,frequency_t1,reads_t2,frequency_t2,reads_t3,frequency_t3,reads_t4,frequency_t4,reads_t5,frequency_t5,reads_t6,frequency_t6,reads_t7,frequency_t7,reads_t8,frequency_t8,reads_t9,frequency_t9,reads_t10,frequency_t10,avg_fitness_t0,avg_fitness_t1,avg_fitness_t2,avg_fitness_t3,avg_fitness_t4,avg_fitness_t5,avg_fitness_t6,avg_fitness_t7,avg_fitness_t8,avg_fitness_t9,avg_fitness_t10
strain_1300,0.9331909546356951,1250000,0.00025,663,2.3653373480946115e-06,0,1.3763491842588531e-10,0,2.9832045884855054e-15,0,4.657028797833395e-19,0,-2.2336401104699015e-19,0,1.4947377168275394e-15,0,3.270152690477928e-13,0,2.7067492416617094e-16,0,1.832302001429676e-19,0,2.0382814844170539e-22,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1301,1.0992042349536524,1250000,0.00025,35687,0.00012714786055382984,6,3.949162358924831e-07,0,4.1649409160773197e-10,0,4.663877988628835e-13,0,1.0862939351898463e-15,0,8.977651519343625e-15,0,-7.348277781612487e-16,0,-9.1136156578118e-19,0,-1.0779279261285454e-21,0,-1.166495281843509e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1302,0.9825040243304591,1250000,0.00025,2167,7.722600009136129e-06,0,1.4618987407649544e-09,0,9.806872684913748e-14,0,1.8008337984027656e-17,0,-7.747264817798276e-19,0,1.1412440875724015e-15,0,5.767110651117258e-14,0,2.648257964090609e-17,0,1.0612043645454601e-20,0,5.1351192359539325e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1303,0.9244254840507156,1250000,0.00025,538,1.9169259991523247e-06,0,9.04696791984455e-11,0,1.6103358896981968e-15,0,2.5681387699921795e-19,0,-1.8777208114292628e-19,0,1.6566513875920474e-15,0,4.599694960667937e-13,0,4.550920076487077e-16,0,3.6333320775168126e-19,0,5.124762323235057e-22,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1304,1.0536509843570403,1250000,0.00025,11957,4.260375044601877e-05,0,4.437133727754887e-08,0,1.5835572455389785e-11,0,7.38141708107407e-15,0,3.200136314697962e-18,0,2.335992530688038e-15,0,8.72587805989251e-15,0,5.4106501411027764e-18,0,3.1201543761636545e-21,0,1.7306416796529504e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1305,0.9101532018208963,1250000,0.00025,382,1.361524865904655e-06,0,4.570469224784687e-11,0,5.922029698348417e-16,0,1.0116907671783373e-19,0,-1.463750506371375e-19,0,2.0232486400639535e-15,0,8.142430832390939e-13,0,1.126545558530694e-15,0,1.2286824788056884e-18,0,2.7048232394778454e-21,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1306,1.002818115736913,1250000,0.00025,3529,1.257540905790095e-05,0,3.87245060219709e-09,0,4.171013662371886e-13,0,9.296159151351769e-17,0,-1.4049320763652436e-18,0,1.2091049280960749e-15,0,3.1442896673174004e-14,0,1.3874403117159573e-17,0,5.459509584338792e-21,0,2.3763651648541018e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1307,0.9990881003355796,1250000,0.00025,3227,1.1498422521540688e-05,0,3.238120681102206e-09,0,3.196467979271801e-13,0,6.841339941009848e-17,0,-1.2602709730879355e-18,0,1.1867254761648218e-15,0,3.4970909336388063e-14,0,1.541499185866958e-17,0,6.036622247811973e-21,0,2.6534532364415112e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1308,1.1085895565831578,1250000,0.00025,44703,0.00015927210788439254,9,6.196226527501491e-07,0,8.17519407131744e-10,0,1.1148847993548649e-12,0,2.914894630452549e-15,0,1.3177432369504274e-14,0,-4.043799507053952e-15,0,-5.963792035302268e-18,0,-8.421593083358057e-21,0,-1.08372015519844e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1309,1.0474698232879953,1250000,0.00025,10308,3.67291341241129e-05,0,3.298319437643961e-08,0,1.0167811497897874e-11,0,4.2639396109794265e-15,0,-4.849717623634678e-19,0,2.0646464932061784e-15,0,1.0139677116473413e-14,0,5.862356718370499e-18,0,3.1388082016928447e-21,0,1.6353465102255506e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1310,0.9974973041254857,1250000,0.00025,3106,1.106763987701348e-05,0,3.0002639572865767e-09,0,2.853629322077696e-13,0,6.006896102712076e-17,0,-1.202770168478821e-18,0,1.1786375970876155e-15,0,3.6618561756734816e-14,0,1.615211359818026e-17,0,6.319203172641693e-21,0,2.7928987624540254e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1311,1.0817766299200287,1250000,0.00025,23488,8.36840944813596e-05,2,1.711066027238552e-07,0,1.1912539586402716e-10,0,9.373455584379014e-14,0,1.695119081756767e-16,0,4.8712549972862864e-15,0,3.3538866378203674e-15,0,3.08943342769537e-18,0,2.6911699953118294e-21,0,2.1718684780621916e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1312,1.1390207549017313,1250000,0.00025,92798,0.00033062717575563124,42,2.669570588929217e-06,0,7.289323669004859e-09,0,1.933073488552441e-11,0,7.539385473440658e-14,0,6.119713751426891e-14,0,-3.3687795967118654e-14,0,-9.142010542483183e-17,0,-2.401459018343508e-19,0,-5.731350543032586e-22,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1313,1.0557810306351862,1250000,0.00025,12585,4.48386915080137e-05,0,4.91464151881057e-08,0,1.8448266116280888e-11,0,8.926034178466251e-15,0,5.281323690272985e-18,0,2.444942049489166e-15,0,8.274446678380349e-15,0,5.2641427154062606e-18,0,3.1189999629015253e-21,0,1.770925338682362e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1314,1.0010352619843381,1250000,0.00025,3381,1.2048599181324855e-05,0,3.555086191340853e-09,0,3.6727784444214756e-13,0,8.026625001831286e-17,0,-1.3340661671716002e-18,0,1.1977981938204023e-15,0,3.307318186871831e-14,0,1.4579813924758985e-17,0,5.7213719080102344e-21,0,2.500730012049239e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1315,0.868816376764984,1250000,0.00025,142,5.0622031843821e-07,0,6.348381143742667e-12,0,3.370548793470585e-17,0,8.920239832151155e-21,0,-8.991912346975707e-20,0,4.459392626734115e-15,0,4.5032568805162164e-12,0,2.1679085231815075e-14,0,7.552660579695806e-17,0,9.212749527835054e-19,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1316,0.8934886336924628,1250000,0.00025,256,9.134029553556481e-07,0,2.060749497895022e-11,0,1.853448115359831e-16,0,3.620388963075952e-20,0,-1.1537310117234882e-19,0,2.682538841269561e-15,0,1.6151294557204896e-12,0,3.5292094810866426e-15,0,5.8979674945578e-18,0,2.3955794307211723e-20,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1317,0.9694775295645333,1250000,0.00025,1585,5.649198067860486e-06,0,7.829015631078596e-10,0,3.884965738027522e-14,0,6.5367702374560416e-18,0,-5.366427517553906e-19,0,1.1612176576062856e-15,0,8.812661426049143e-14,0,4.412528942003385e-17,0,1.898456682141235e-20,0,1.0549841150374303e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1318,0.9390487797840716,1250000,0.00025,764,2.722146720022089e-06,0,1.8219829215732295e-10,0,4.5080599103464016e-15,0,6.998733053938443e-19,0,-2.530101055260402e-19,0,1.4077068932169846e-15,0,2.6158072387118043e-13,0,1.9451838604503562e-16,0,1.19325827782689e-19,0,1.1500406883412758e-22,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1319,0.9813028697014554,1250000,0.00025,2105,7.503142005869938e-06,0,1.3800865103407898e-09,0,9.003539603575924e-14,0,1.6379935212943988e-17,0,-7.48318878498956e-19,0,1.1411005832167756e-15,0,5.990293901732955e-14,0,2.7671275161396362e-17,0,1.1139115962285888e-20,0,5.446485839770943e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1320,1.0056649924897108,1250000,0.00025,3779,1.3464799863742494e-05,0,4.439013624810879e-09,0,5.110756426314763e-13,0,1.1764946132134399e-16,0,-1.5245119101944872e-18,0,1.229573902663239e-15,0,2.9035182434614495e-14,0,1.2853564537697813e-17,0,5.088482878704634e-21,0,2.204541087353988e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1321,1.052969275435673,1250000,0.00025,11763,4.191227209125058e-05,0,4.294336634986856e-08,0,1.5080292652233847e-11,0,6.946586731917672e-15,0,2.6392785923414988e-18,0,2.302923370429753e-15,0,8.873835671142845e-15,0,5.458275415893219e-18,0,3.120954054795641e-21,0,1.7185107959285376e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1322,0.9929501221940908,1250000,0.00025,2785,9.923240408998347e-06,0,2.412425491378265e-09,0,2.0635341595713922e-13,0,4.151347012382568e-17,0,-1.0519441526326188e-18,0,1.160071548111921e-15,0,4.186407316436226e-14,0,1.8570839230735372e-17,0,7.272033347456756e-21,0,3.2787928855330668e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1323,1.0486501643826203,1250000,0.00025,10605,3.778465905350185e-05,0,3.4905155355096124e-08,0,1.1065289379852113e-11,0,4.733564685093219e-15,0,1.0493106354293823e-20,0,2.11179598104217e-15,0,9.85617544656645e-15,0,5.772043021549779e-18,0,3.1329559237715025e-21,0,1.6509068868146595e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1324,1.006447441481012,1250000,0.00025,3850,1.3720082413647793e-05,0,4.60877309576178e-09,0,5.404352915800303e-13,0,1.2554515510723642e-16,0,-1.5587159094996971e-18,0,1.2357390971356052e-15,0,2.8412743272243112e-14,0,1.2593821766174694e-17,0,4.995720627940125e-21,0,2.162483308428673e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1325,0.8024533433646128,1250000,0.00025,29,1.0443874399026564e-07,0,2.7232808800102903e-13,0,3.910925140209737e-19,0,4.1883570594728e-22,0,-8.205970811379175e-20,0,2.8401766171414683e-14,0,1.5980159960714292e-11,0,9.548386954173575e-13,0,-3.330995895379313e-14,0,1.0569829254488207e-13,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1326,0.9060664606181246,1250000,0.00025,346,1.2345173802551445e-06,0,3.7591640699771895e-11,0,4.450998399539099e-16,0,7.81593635663321e-20,0,-1.37352358828879e-19,0,2.1578741837447363e-15,0,9.617445998183778e-13,0,1.4791018952215942e-15,0,1.7805684120226465e-18,0,4.512838394942699e-21,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1327,0.9855912444278384,1250000,0.00025,2334,8.316565215955384e-06,0,1.6951315526942732e-09,0,1.2216909994233375e-13,0,2.3003361587579013e-17,0,-8.474468801374847e-19,0,1.1434917415273058e-15,0,5.2364952268633217e-14,0,2.372618417305809e-17,0,9.413774891542177e-21,0,4.444814284363495e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1328,0.8790305257158892,1250000,0.00025,181,6.462423982672663e-07,0,1.0333085979807034e-11,0,6.809433071090027e-17,0,1.5654236033363536e-20,0,-9.823396599229251e-20,0,3.567604573081446e-15,0,2.948262449790807e-12,0,1.0082512601974328e-14,0,2.558513139913667e-17,0,1.9220752852895188e-19,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1329,1.0599928729996204,1250000,0.00025,13923,4.960893675478839e-05,0,6.0154276974699e-08,0,2.495298629939928e-11,0,1.3013335637710518e-14,0,1.1288305843680559e-17,0,2.688098819173477e-15,0,7.423612600694232e-15,0,4.9799321068441404e-18,0,3.119677663210008e-21,0,1.859978380194731e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1330,1.1530750832343697,1250000,0.00025,130026,0.00046326496645455475,82,5.24084740389953e-06,0,2.00321374256267e-08,0,7.296732484591854e-11,0,3.536496794997288e-13,0,1.467485696843722e-13,0,-7.829275256571528e-14,0,-2.8697507134695424e-16,0,-1.0223547779033381e-18,0,-3.3171302631148536e-21,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1331,1.1218761851697316,1250000,0.00025,61494,0.00021909590179796209,18,1.1723914867093086e-06,0,2.1245905484358277e-09,0,3.8567456162163714e-12,0,1.1895890043946733e-14,0,2.43359385359759e-14,0,-1.1719207607258803e-14,0,-2.2374628693410624e-17,0,-4.111303956457432e-20,0,-6.863779490161147e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1332,0.9786557129069792,1250000,0.00025,1976,7.041263578069432e-06,0,1.2155928163007696e-09,0,7.458262947416978e-14,0,1.330477244770239e-17,0,-6.936130487751704e-19,0,1.1422148514634166e-15,0,6.518454018951824e-14,0,3.055202694274432e-17,0,1.2440740485866175e-20,0,6.234332263295496e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1333,1.1490726136849951,1250000,0.00025,118117,0.00042083433869107733,68,4.324842224561535e-06,0,1.5020499148013308e-08,0,4.9957625249761215e-11,0,2.2705447364902737e-13,0,1.1309628735699499e-13,0,-6.138082878507748e-14,0,-2.0632478660749694e-16,0,-6.733241039947058e-19,0,-1.9994884654188217e-21,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1334,1.0148667457202112,1250000,0.00025,4713,1.6792928617215463e-05,0,6.901988473924365e-09,0,9.860667072281352e-13,0,2.540474506911483e-16,0,-1.9562832490463506e-18,0,1.3181860148243599e-15,0,2.2637830894707423e-14,0,1.0270040196509004e-17,0,4.202871728819408e-21,0,1.822757110894733e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1335,0.966291402888196,1250000,0.00025,1468,5.233352185375463e-06,0,6.720235445123215e-10,0,3.0986115490896505e-14,0,5.1272073914794114e-18,0,-4.922839586186086e-19,0,1.173348916794546e-15,0,9.815079565908091e-14,0,5.057341085330919e-17,0,2.2303023269911055e-20,0,1.2932886661216242e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1336,0.938659733645906,1250000,0.00025,756,2.696862039002955e-06,0,1.7883523115970073e-10,0,4.386039276389724e-15,0,6.810323054663412e-19,0,-2.5087138656626464e-19,0,1.4130144599238809e-15,0,2.654552677191844e-13,0,1.9874842629979042e-16,0,1.2268442385558314e-19,0,1.193276441264226e-22,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1337,0.9697530313511872,1250000,0.00025,1596,5.686672580703193e-06,0,7.93308790384257e-10,0,3.96171201708788e-14,0,6.676133166719857e-18,0,-5.407003875958312e-19,0,1.1603040591018631e-15,0,8.731584578972365e-14,0,4.3617198189734856e-17,0,1.872847102718348e-20,0,1.037097891071131e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1338,0.9611823181458771,1250000,0.00025,1299,4.629499246997044e-06,0,5.26071129231337e-10,0,2.1567075578119402e-14,0,3.487971504368874e-18,0,-4.301312264753448e-19,0,1.198931271817628e-15,0,1.1703060622952791e-13,0,6.353155185610121e-17,0,2.9327132838383715e-20,0,1.8340325455182687e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1339,1.0170416222375487,1250000,0.00025,4965,1.769291156537355e-05,0,7.6609662386437e-09,0,1.1518834747235013e-12,0,3.0530362563142787e-16,0,-2.0640122204445313e-18,0,1.3447386521442804e-15,0,2.138386919091631e-14,0,9.787183453586253e-18,0,4.048744790651948e-21,0,1.762506118350802e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1340,1.0160573981049865,1250000,0.00025,4850,1.7279806091267007e-05,0,7.3076715394369635e-09,0,1.0736408252227831e-12,0,2.8091478085269956e-16,0,-2.015241009558373e-18,0,1.3324327025401043e-15,0,2.1940664300031608e-14,0,1.0000576185428347e-17,0,4.116295057315553e-21,0,1.7885857247835585e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1341,1.0003046020153414,1250000,0.00025,3322,1.1839128573572306e-05,0,3.4326632946186477e-09,0,3.486234985421046e-13,0,7.558970308806636e-17,0,-1.3059334570328372e-18,0,1.1934894263481283e-15,0,3.37704836030932e-14,0,1.4884953124896788e-17,0,5.835919619241989e-21,0,2.5558592030476164e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1342,1.043693816974635,1250000,0.00025,9415,3.354644236199001e-05,0,2.7517352550638583e-08,0,7.75762605431353e-12,0,3.0555118843119183e-15,0,-1.612014092565928e-18,0,1.926760890265635e-15,0,1.1097027907933694e-14,0,6.1685332828906405e-18,0,3.1668572800047417e-21,0,1.594414579853132e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1343,1.1190646274786342,1250000,0.00025,57481,0.00020479904749514806,16,1.0243968329747484e-06,0,1.7357720920352387e-09,0,2.9640412249947726e-12,0,8.82074741544454e-15,0,2.1221929898350873e-14,0,-9.670015288650163e-15,0,-1.7460596426556877e-17,0,-3.0311560137003747e-20,0,-4.78285074093251e-23,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1344,1.0949554135441324,1250000,0.00025,32227,0.0001148205662460247,5,3.2206715583339506e-07,0,3.0693443097904077e-10,0,3.1484618245315544e-13,0,6.943421905847083e-16,0,7.643461986970762e-15,0,4.381172571613435e-16,0,5.038083554529442e-19,0,5.514344020053588e-22,0,5.535574131532878e-25,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1345,0.8515102031550097,1250000,0.00025,93,3.3488336890998844e-07,0,2.7843109370531533e-12,0,1.0331024679877723e-17,0,3.639335386271876e-21,0,-8.10964272607678e-20,0,6.769094391259841e-15,0,9.041054875457177e-12,0,8.097866192193647e-14,0,4.965067549969387e-16,0,1.539789405595065e-17,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1346,0.7446078865098045,1250000,0.00025,7,2.702347179011554e-08,0,1.8232784904062572e-14,0,1.0165363576690993e-20,0,6.525151905976178e-23,0,-1.426004843355391e-19,0,2.381501263724467e-13,0,-7.68847448719618e-09,0,-6.310114080149098e-09,0,-4.318005673669533e-09,0,9.403852565734508e-09,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1347,1.0934319911239274,1250000,0.00025,31070,0.00011069794764030527,4,2.9936005973962086e-07,0,2.751184917707473e-10,0,2.735425729197345e-13,0,5.911434914394024e-16,0,7.22871578291356e-15,0,8.233319726319767e-16,0,9.218876417249168e-19,0,9.818048983915733e-22,0,9.599077661364307e-25,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1348,0.8633121301584579,1250000,0.00025,124,4.4384331156774557e-07,0,4.883624199209283e-12,0,2.311019210615408e-17,0,6.655901164666305e-21,0,-8.64673164095659e-20,0,5.065589832191214e-15,0,5.643359261795116e-12,0,3.292361020430802e-14,0,1.3687804152002627e-16,0,2.2096221113016353e-18,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1349,0.9775234598107316,1250000,0.00025,1923,6.852495574335719e-06,0,1.1513666555237005e-09,0,6.881308253801188e-14,0,1.2177417837595384e-17,0,-6.716109105049154e-19,0,1.143289343792102e-15,0,6.760660200090712e-14,0,3.190446312377815e-17,0,1.3063188223782278e-20,0,6.620157294380876e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1350,0.882988697394064,1250000,0.00025,199,7.104251060885227e-07,0,1.2481571852393828e-11,0,8.951164846629156e-17,0,1.9596424472101633e-20,0,-1.0222755555599338e-19,0,3.287762161525259e-15,0,2.5000964430874857e-12,0,7.529932213500495e-15,0,1.69766871098614e-17,0,1.0691621442142898e-19,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1351,0.819801956241998,1250000,0.00025,44,1.5748821813320526e-07,0,6.18162776930781e-13,0,1.2261222240815e-18,0,8.446606336617981e-22,0,-7.773604388914055e-20,0,1.642153605824533e-14,0,2.44553376590214e-11,0,7.555154499964662e-13,0,1.1842757059602634e-14,0,4.128954283330023e-15,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
strain_1352,1.054146272820479,1250000,0.00025,12100,4.3113280844734376e-05,0,4.543851053719605e-08,0,1.640795378168763e-11,0,7.714539474657398e-15,0,3.637772083902001e-18,0,2.3605533740337584e-15,0,8.619473851735772e-15,0,5.3762959892509205e-18,0,3.119718176454964e-21,0,1.739691850306929e-24,1.0019320822460183,1.2603271331501948,1.37826015093479,1.3885015786581938,1.3899756398426197,1.3904349638843105,1.3907223163742128,1.391016707604911,1.3912613905340614,1.3918281660075973,1.3823930352167189
