0,1,2,3,4,5,6
1e-08,0.0,0.0,0.0,0.0,0.0,0.0
1e-08,-6.462897364293337e-05,-6.628222747852297e-05,-6.602749988301147e-05,-6.603343445457741e-05,-6.60516464162618e-05,-6.605269514901868e-05
1e-08,0.0010106425431327714,0.0010571849311802857,0.001059094144634063,0.0010592287355383617,0.0010592243950404761,0.00105921320868398
1e-08,0.0013464796393436824,0.001406135320159257,0.0014084616280921397,0.0014086223138753858,0.0014086298931128903,0.0014085969681721638
1e-08,0.0025771681261960557,0.0026821435500123236,0.0026861249733181394,0.002686438676603558,0.002686461687036928,0.0026864334442082568
1e-08,0.003043883441482113,0.003169171037346776,0.0031741165250226164,0.0031743633180278618,0.0031743902794873994,0.0031743873547609826
1e-08,0.003146561724109964,0.0032664620392586917,0.0032713965477949546,0.0032716998073250183,0.0032717199695101356,0.003271690437035458
