mutant_id,clim_fitness,nlim_fitness
55,-0.6065052794073739,-0.18134765438837128
56,-0.15785888425292594,-0.27487290328899905
59,-0.39472264131447676,-0.16357681788725087
60,-0.38389278279719713,0.015075184894398734
61,-0.5748756442083298,-0.05720240812242744
62,-0.23384866037122926,-0.11960862494788398
65,-0.39775922788560736,-0.6704485308559156
67,-0.17530184509886138,-0.23838575249931798
68,-0.1706489086099565,-0.08162902863327087
70,-0.44943838760527505,0.0495504627629476
71,-0.4106790420090015,-0.06772637826234107
72,-0.6459005856616817,-0.1326819401742761
74,-0.4215656882452579,-0.283532891462126
75,-1.277350946744263,-0.6564338685908273
76,-0.6042016139421993,0.0389008363669531
78,-0.34071704807536723,0.10393673361698177
79,-0.3946438018290502,-0.08189246392571645
80,-0.49129253785823546,0.018967029310319544
81,-0.458761994729159,-0.20462451308905005
82,-0.4914716466437156,-0.27394709136941775
83,0.07705610105986313,-0.26592047295556387
84,-0.47696335951404945,-0.158655460578153
86,-0.4831463334739127,-0.25075994502343757
87,-1.026547602337717,-0.14953233471576696
88,-0.08881681345297568,-0.196073462103106
89,-0.5313343791671161,-0.43649430074309803
90,-0.12468549511336395,-0.3371233503820224
91,-0.5022346630057909,-0.014223437122573176
92,-0.47987724437260537,-0.22083274220422466
94,-0.4415913368372535,-0.1688580266224972
95,-0.40967300036114795,-0.23680995744611988
96,-0.4484423663991279,-0.21428974135355427
98,-0.1975466116441138,-0.32558495356395295
99,-0.4495147312050925,-0.40667188081259187
100,-0.5244616123649469,-0.20430065530515934
102,-0.43558056350379876,0.10705648498371782
103,-0.6655612704907603,-0.0720120630081599
104,0.031638002660104414,-0.25421970312841036
105,-0.4757785165197317,-0.2003661387924073
106,-0.14704891506352952,-0.17363061055473059
107,-0.1522953852159088,-0.24366484795222706
108,-0.5115792350312536,-0.19655374295162129
110,-0.7310456094026531,-0.18044963397125025
112,-0.43371948694207996,-0.23338508567260552
113,-0.4456332594176205,-0.2166936615945403
114,-0.19438645012498104,-0.09331118624924492
115,-0.8214140695847721,-1.076003365887898
116,-0.6722269775576069,-0.652490600620133
117,-0.11130092798699083,-0.296482999336359
118,-0.11775026007082579,-0.2512726911276897
119,-0.33972102686922007,-0.1917420298565383
121,-0.33800475276773234,-0.3828695349342701
123,-0.137251666943591,-0.168867790340526
125,-0.6122089914184187,-0.19876173775572645
126,-0.16589966213332624,-0.0616752158613785
127,-0.12791603208266927,-0.24160400786795314
128,-0.5404336536042605,-0.617617538059177
129,-0.8599515258717593,0.16535095032676306
130,-0.22810831367543044,-0.1377692278033461
131,-0.47431913757216865,-0.13952183383358835
132,0.14843956367042932,-0.15330487527485376
134,-0.11621390215689725,-0.07678971461068455
135,-0.4227731151802889,-0.01803926095496767
136,-0.18023556662314485,-0.080864149391866
137,-0.3646451073617943,-0.7409404619909079
138,-0.4367450730291821,-0.5162734066471647
140,-0.4761351501425324,0.11983102703165428
141,-0.5294476819300891,0.04422156379360251
142,-0.49402275559761655,-0.1617409329165441
143,-0.6069494509831105,-0.225403651674289
144,-0.5553248496144645,0.06856240735408049
145,-0.47206312883820584,-0.022800019524153593
146,-0.16970143547188155,-0.22845023430088215
148,-0.2631039450191176,-0.20635719711390102
149,-0.5431637431260291,-0.1094300645331128
150,-0.5083776630491628,-0.010967967018918334
151,-0.4577534728979703,-0.04537541107557132
152,-0.5874245558263942,-0.38916612160687736
153,-0.529209018373099,0.13433020487892558
154,-0.02305166826648576,-0.003654970619668848
155,-0.5630157394345494,-0.1570214503822339
157,-0.31870313090389113,-0.24655515012983384
158,-0.19615772546200008,-0.150710275391935
159,-0.2068592511109663,0.11090880616364447
160,-0.380682595490366,0.3400125765134204
162,-0.21149092181194593,-0.11921158914558136
163,-0.45471108935981175,-0.25408016539421396
164,-0.632883053255107,-0.09174777758019578
165,-0.5806661531676096,-0.2935836861202261
166,-0.6447968257306477,-0.013352485401520085
167,-0.5107864967155931,-0.0010623399884234497
168,-0.5018728682524953,-0.12280993305795901
170,-0.5249750170940081,-0.329068565940052
171,-0.34955141778410925,-0.4665989341111292
172,0.23327721210336017,-0.25520502960491376
173,-0.6085590970818859,-0.15474442044822878
174,-0.14616632882450298,-0.3387710016539631
175,-0.14131419701151632,-0.07208133427621141
176,-0.1513126805633909,-0.25045702754832444
177,-0.5285863520793235,0.005307727437949217
178,-0.6172757643337203,0.1460199108185823
179,-0.5440427625824253,-0.18693964111854516
180,-0.49126934030783015,-0.11541799711224271
181,-0.4222050758286042,-0.04859447308837312
182,-0.12800038337907527,0.007791453444903666
183,-0.21936968343058905,-0.2890060295581569
184,-0.1490567509815117,-0.3141450443853505
185,-0.13663576310956793,-0.2812591172046188
186,-0.5825458878381772,0.16179538630018508
187,-0.3470760893720868,0.10625977898995077
188,-0.5171854325026357,-0.5439984168961056
189,-0.676241921235371,-0.30333705916453335
190,-0.25149709503995227,-0.2646475058354478
191,-0.3513527382999191,-0.07798589598770343
192,-0.4860582787993531,-0.2689705318545461
193,-0.17082858019744196,-0.25123613607552103
194,-0.49938600425940854,-0.16708349104244363
195,-0.555066851586858,-0.30591093184502427
196,-0.2116613295062293,-0.22588283445682392
197,0.25717851605194997,-0.20492707783191458
198,-0.7911396898504979,-0.6310362101393524
200,-0.3286947215330824,-0.34256121122146677
201,-0.1016297737205291,-0.18902053016363735
202,-0.5521931618087708,-0.21059489107336127
203,-0.4740955045591214,-0.3379550234433644
204,-0.4328833634232304,-0.3166949523573286
205,-0.27725898627570716,-0.40006657064079443
206,-0.5345289701754485,-0.17283603983537624
207,-0.485233193295434,0.03088797559285804
208,-0.478952170770334,0.0364481122939615
209,-0.11190369687643822,-0.20569230192920107
210,-0.5678980303271746,-0.2625869420702937
211,-0.5254370591327298,-0.04924964927357035
212,-0.8799507380187449,-0.36208751282025037
215,-0.18906120541301255,0.020175610865911145
216,-0.2901691177956893,-0.2395847033150271
217,-0.422134816908096,-0.37355265314081376
218,-0.21125377413767127,-0.2685466199667318
219,-0.36523612501128744,-0.20309590224486437
220,-0.5710675038991719,-0.1856712079100984
221,-0.520986327200953,0.18765286305512419
223,-0.39265647857057545,0.3888677281654874
224,-0.20283807186097472,-0.1891800806421583
225,-0.11819512423254162,-0.19509834571680804
227,-0.37295286054512755,-0.2827168596730991
229,-0.44159133683725355,-0.18068251713129937
230,-0.288481094562027,-0.08071316609490778
231,-0.677314889196795,-0.03436678375710054
232,-0.3003143108207372,-0.2032398285704946
233,-0.23980320173872743,-0.23064974676641714
234,-0.6963086965615018,-0.04948014011275196
235,-0.21127570730930045,-0.28812702231497417
237,-0.5307817394164355,-0.11335883994648174
238,-0.3566962195141028,-0.23022035967456939
239,-0.22362434840358428,-0.1306375791222414
240,-0.4481085878296431,-0.044541518723443495
241,-0.43246319496039226,0.09419152094912882
243,-0.5126284590473122,-0.1782104460058271
244,-0.47215507441057497,-0.12419397660559645
245,-0.5431530791113174,-0.11532738456749915
246,-0.16858181533130034,0.473133326087758
247,-0.5895985236653778,-0.6788015780984633
248,-0.16446792182498843,-0.2690501852058682
249,-0.4899901478203388,-0.1419334029991379
250,-0.5722898143822397,-0.37747002441490374
251,-0.2662698647391313,-0.06776940882965575
252,-0.0639014615749417,-0.19851653661222723
253,-0.1730621835669048,-0.27656597297034446
254,-0.20321821699558834,-0.1588594312516412
255,-0.4219306520081748,-0.17146990601885237
256,-0.46156894503229606,0.1147596898034135
257,-0.03595955044112753,-0.2550930224289606
258,-0.6076297247709461,-0.13482791562707178
260,-0.6611218852596201,-0.08693040771223062
262,-0.428616737627048,-0.18195567628577208
263,-0.45894786836935636,0.12648555903520495
264,-0.5992243551916909,-0.012186884205888981
265,-0.4810240414071105,-0.26330236532687934
266,-0.7869482287788229,-0.071134866425829
267,-0.4073793580276234,0.042398885788526734
268,-0.1902147734310992,-0.13949328089631874
269,-0.5070324608282336,0.028176532211940643
270,-0.5356400886026043,-0.18880071768026402
271,-0.46570266945662053,0.028713686829200558
272,-0.43597180012991466,6.460752983940277e-05
273,-0.5844175379696146,-0.2286476765987323
274,-0.032946537150707667,-1.2852008365850953
275,-0.4514069322262924,-0.16539927491924572
276,-0.3164357821179636,0.03355629036875439
277,-0.5029551260953846,-0.4115471505380005
278,-0.5497759594150009,-0.13869695447976205
279,-0.514279738014413,-0.14116614982301814
281,-0.4924699405977968,-0.15600518462182764
282,-1.8258678105517419,-0.42139476026963985
283,-0.5280745806377405,-0.18880071768026396
284,-0.08822678830265657,-0.20787316612966614
285,-0.5715805926215012,-0.21495267230026308
286,-0.5012189870753012,-0.2477687518957039
287,0.0059130125130814615,-0.6473678717143431
288,-0.385573974374889,-0.2659643557013191
289,-0.4920227129293113,0.08605770150308298
290,-0.5633115975608327,-0.5561701873992526
293,-0.4662744039493183,-0.1369964954188984
294,-0.6532360233901929,-0.20367612918796563
295,-0.37234161238335356,-0.056794133399099805
296,-0.515504037713449,-0.09095580027405999
297,-0.4240098510784037,0.25274326368495587
298,-0.157745759473885,-0.16533484576015617
299,-0.5704194552976507,-0.1958720116163133
300,-0.5270554803780768,-0.18168979588000758
301,-0.5334078864276035,-0.18433595735500413
302,0.06659731342370963,-0.2552121494750492
303,-0.01954865340593953,-0.3834778086406668
304,-0.343994947462755,-0.13144692659931273
305,-0.5843160475041426,-0.15536579703848133
306,-0.48077918334644393,-0.06143520167221275
307,-0.18703286648327302,-0.18012453625874308
308,-0.7660769815560098,-0.6704485308559156
309,-0.2506887620571877,-0.27139916240359013
310,-0.4223876909085636,-0.29118758580206017
311,-0.5264616550332522,-0.19594112967170998
312,-0.4011138096298023,-0.014735103821448187
313,-0.41042828966814326,0.008699667209270748
314,-0.9966209412828643,-0.4810102692809285
317,-0.16012464051097297,-0.24927076421244274
319,-0.2548339100901091,-0.3628965771334526
320,-0.5621665513859997,-0.21679450871578274
322,-0.601659153412559,0.07008344382090084
323,-0.52959661558288,-0.2658542477884519
324,-0.4458397004224297,-0.29868339144348893
325,-0.5917353278352904,-0.3028783430534131
326,-0.49504735149813883,-0.18152665307428623
327,-0.4438726669324032,0.05550491375787983
328,-0.3954038419104223,-0.2019707821374923
329,-0.5320491773979905,0.039916621981394895
330,-0.7285437310254914,-0.1746346320168886
331,-0.599934988146017,-0.05030215714318091
332,-0.42464815033772546,-0.002567876267341916
334,-0.5797367808566699,-0.1572268736002002
335,-0.47973315213762935,-0.08082232238796228
336,-0.5606233219082123,0.021535329091447508
337,-0.5011792477648409,-0.21388455461303285
338,-0.2832228864013379,0.00723650746502541
341,-0.3290034357706983,-0.07936712551102658
342,-0.6783787254052834,-0.1809033549775726
343,-0.9603452379378944,-0.47699753155262364
344,-0.49688329232681505,-0.1688355020706748
345,-0.5003417904929705,-0.030997607754375926
346,-0.5191065925303854,-0.22174145377525092
347,-0.9050983342200012,-0.07839841664030345
348,-0.29129020154353436,-0.2105948910733612
349,-0.4380196652817465,-0.3168231794159315
350,-0.4229079830228995,0.2518664052039078
352,-0.3538871125325954,-0.01454492543973794
353,-0.652586671280555,-0.07118930498370465
354,-0.9091831878743315,-0.03220534661834301
355,-0.5595316119121179,-0.26838008896733945
357,-0.42402625850771125,0.06053682147282914
359,-0.30781167318209474,0.0997225820238555
361,-1.1429827726833477,-0.21985838759257645
362,-0.5369605234163004,0.25635634459168344
363,-0.49599130021863386,-0.11156513067283917
364,-0.4703031886874324,-0.057246455811847896
366,-0.486877953867623,-0.3881818645530141
368,-0.5071928200548448,0.12235491374306073
369,-0.5501415331036044,-0.0877100194801435
370,-0.48262534433031556,0.142655996982354
371,-0.4368822597998572,-0.003488791482761891
373,-0.22274974109255608,-0.025201867684635185
374,-0.5140523963330741,0.045813942015781206
375,-0.4847866503352218,-0.03852169769924502
376,-0.4181455022438657,-0.06541824233496868
377,-0.1395288347320942,-0.1644879707614108
378,-0.4324631949603922,-0.15206163990496183
379,-0.09977192177697757,-0.08414477711355126
380,-0.4968500166710881,-0.16252281355326012
381,-0.4996798295461316,-0.1657656650203531
382,-0.20824326122355202,-0.19885341359408581
383,-0.12786385090887875,-0.24618696135111423
384,-0.5536382646089051,0.12059546663350375
385,-0.5615258529048981,-0.30251015427469347
386,-0.1794587569472001,-0.19742482661613295
387,-0.2792815043703551,-0.23258122438131928
388,-0.19469393770485907,-0.18869111662107219
389,-0.8044951925796383,-0.18188761203143577
390,-0.5079716387736743,0.18795246564490062
392,-0.17261228463426032,-0.1856712079100985
393,-0.5371519267130224,-0.20097476093134514
394,-0.9093964969328406,-0.47562783309837264
395,-0.4853513966139349,-0.028118801407650256
396,-0.2193696834305891,-0.3773580314266869
397,-0.9057484667242152,0.2590102062135946
398,-0.46201179221842104,-0.20240556518453293
399,-0.46260845206250323,-0.17033722372963161
400,-0.36694786347170716,-0.16214576815560597
401,-0.11772593681125892,-0.308010500673486
402,-0.4919004635308143,0.2767668231749329
403,-0.38045166987508594,-0.07433616714273684
404,-0.5621239401703152,0.057878635125411415
405,-0.578652266467461,-0.0763549315636439
406,-0.6731876680682107,-0.5774478311317359
407,-0.24913532154681736,-0.2763258117560898
409,-0.28563195454146695,-0.22965346527889546
410,-0.47682454772854616,0.15766381341000743
412,-0.703534358502175,-0.40546414194862473
413,-0.516716462349538,-0.14493660258326307
414,-0.193737910100077,-0.12298623774162931
415,-0.5132915905760238,-0.2471464219267591
416,-0.5066708986285348,-0.25101991045509375
417,-0.4577534728979702,-0.05279510601348124
418,-0.4840174171384245,-0.25973796903837676
419,-0.42769422421484526,0.08792467077387617
420,-0.14424069697407166,-0.30953027623346213
421,-1.5364434814372792,-0.050092952073427205
422,-0.7632649291615031,-0.3074480425201379
424,-0.4601033582020725,-0.31890739949475366
425,-0.5019246173734994,-0.16079288405201742
427,-0.08371384850749644,0.17640937695858344
428,-0.5735213514376162,-0.06146442434914305
429,-0.4987811155880959,-0.12964190038137852
430,-0.4467644888576102,-0.08836381296416274
431,-0.6948692424206393,-0.5718913608103818
432,-0.4470090594697733,-0.15350009076139687
433,-0.5741325995993901,-0.29121302591611964
434,-0.0810647396847909,-0.18022661874706258
435,-0.48440262545560053,-0.21591484287571075
436,-0.5277536561995848,-0.18333076630767453
437,-0.41406211771889523,-0.087104842571685
438,-0.5591514798401456,-0.19772639491680596
440,-0.4748824553349049,-0.13926819830524081
442,-0.20040580449121323,-0.30558937235236816
443,-0.22973064090631007,0.3913296980559121
444,-0.5736767726091809,-0.2721544517105855
445,-0.3591963028524364,-0.07547105515857494
446,-0.44256562080310585,-0.21307021948538374
449,-0.16137711117908157,-0.26161541170802743
450,-0.48736719128276496,-0.2832643628948398
451,-0.5191065925303855,-0.21648340082166712
452,-0.5818886141103113,-0.21623494548341987
453,-0.43619481535410237,-0.14051633529213514
454,-0.4902142246237659,-1.0340550018301369
456,-2.4082438561380695,-0.19841522325465125
457,-0.6788176735548958,-0.22531777053040916
458,-0.3988654297952301,-0.01554597793217026
459,-1.108999466610339,-0.5676536668509217
460,-0.4553681210959151,-0.26010431204315193
462,-0.34376334677889847,-0.18437982470060257
463,-0.5425265113833744,0.3333478788054939
465,-0.35449836069436946,-0.27196830126665206
466,-0.6457287643287858,-0.04422332918745581
467,-0.5199455218538838,0.13344548702416353
468,-0.4442084117540889,-0.09363128885695411
469,-0.584091024941124,-0.22181845312012827
470,-0.5386996819059235,-0.006738390206121603
472,-0.46689904488013756,0.005307727437949231
473,-0.5403723779929024,-0.07043775668218653
474,-0.5372104610151924,-0.2056923019292011
475,-0.4966406523282719,0.06352025664865957
476,-0.43741433722227296,0.013301534786201344
477,-0.5639747290895443,-0.057448014576293865
478,-0.8169092908534523,-0.07989289810802662
479,-0.6804796151948311,-0.36251196144539255
480,-0.5546603471635608,0.032312751537105805
481,-0.15667556641541056,-0.10943006453311287
482,-0.7233337048101739,-0.39860456567039554
483,-0.4286167376270481,-0.03951737245354409
485,-0.31011180885345613,-0.04456107594792211
486,-0.7787998183447525,-0.3271100845073341
487,-1.3880164229805845,-0.025566618454099452
488,-0.2966513043780241,-0.25426684625550133
489,-0.5900083600980901,-0.16883550207067477
490,-1.0756405728311527,-0.7319280119573051
491,-0.34076560119308774,-0.07052099165000066
492,-0.8242274200020212,-0.12722159675820205
493,-0.515082452153619,0.02739142035827525
494,-0.1892312266440144,-0.1374781915833971
495,-0.2403930941767425,-0.056673418759104977
496,-0.6054216193500639,-0.06500087967677938
497,-0.4142595337111383,0.22469547473595425
498,-0.5155602553892336,-0.04460392900995497
499,-0.6714540559687633,0.09034146167336261
500,-0.4405305101025887,-0.07966340438877187
501,-0.5282347344072466,0.008657501582289895
505,-0.7722278944282225,-0.09122490694419766
506,-0.48016493149614026,0.27055985040882163
507,-0.4169994881696394,-0.2572669902679442
509,-0.4273078251436361,-0.2938388207922931
510,-0.5987388067689982,-0.2588203990369871
511,-0.23890960938490946,-0.15773411951538535
513,-0.22966030158758943,-0.2646631494122156
514,-0.6416124593561171,-0.18028538398757962
515,-0.8208013436518593,-0.1911977935373025
516,-0.5292866340229072,-0.0945134124861451
517,-0.7152624715117424,-0.0722437590893252
519,-0.23863851840899641,0.23883834472808496
521,-0.1845258866227467,-0.0800793781503562
523,-0.6235669982292642,-0.16206697836415399
524,-0.5655084906635213,-0.08782333650358701
525,-1.15295461521172,-0.41646592739263594
526,-0.20107611983829998,-0.24104765140558007
528,-0.4222735877513937,-0.20711554119918074
529,-0.5558996328150351,0.07340891201064789
530,-0.40737935802762343,-0.09776389663956514
531,-0.4645769966835206,-0.036775046085067695
532,-0.5417564165365517,0.0640581810936662
534,-0.49782244024566286,-0.2438077867899869
535,-0.19926833704981603,-0.2231913523020921
536,-0.4398182574632589,-0.02945798327849612
537,-0.32848721980565676,-0.1265422598180077
538,-0.20948611799612749,-0.260796333422383
539,-0.4754346373482453,0.23412849481273534
540,-0.3461636765618853,-0.29254604872847123
541,-0.29050649991683497,-0.06269713948925551
542,-0.5451460354109595,-0.1469519488754856
543,-0.3771498974868281,-0.05761137409796871
544,-0.4700363796213534,-0.33026812355108454
545,-0.26675399837148955,-0.47273753092076587
546,-0.20256589979439663,-0.20922760777341531
547,-0.24025144401348486,-0.10985205673519997
548,-0.5018728682524953,0.014417110002116512
550,-0.567422580916437,-0.23299138455974355
551,-0.38281318129987446,-0.2845815719302078
552,-0.23604188708884255,-0.29257936429370046
553,-0.33244491938356935,-0.17023719362674192
554,-0.22621401264538385,-0.004420931066383766
555,-0.20731343760249177,-0.13242399538608585
556,-0.22972545665812896,-0.1447091229936398
557,-0.16344102002968952,-0.27014406949142455
558,-0.11847599675853622,-0.08799123444689547
559,-0.6538820196599983,-0.435602175078705
560,-0.6243334224019694,-0.47207789878316037
564,-0.7035588272638729,0.08035340832657167
566,-0.5191065925303855,-0.17709124925456288
567,-0.530560382886126,-0.31579078928313853
568,-1.0153500586269308,-0.7828036420249833
569,-0.1995155631019425,-0.1826344343300066
570,-0.6148781319772398,-0.2817954343007273
572,-0.14398794366959006,0.06635182342719076
573,-0.4182557801513271,-0.19378302375488698
574,-0.555633745982532,-0.07624975696762001
575,-0.5885162658224885,-0.03871524024895423
576,-0.19718430002977735,-0.12811224070755142
577,-0.19367404273138855,-0.10871526630223849
578,-0.4417266914796075,-0.06754156941573959
579,-0.7118649801952626,-0.5755862110905748
580,-0.012872854271389395,-0.4971617357159293
581,-0.4985687111189759,-0.3081147107670581
583,-0.20937826091908743,0.07746748007368004
584,-0.49572577921505945,-0.29584162606858877
585,-0.5818182350557253,-0.10753449324573225
587,-0.6235669982292643,-0.2840682241861261
588,-0.5633115975608327,-0.20491209431376672
591,-0.18898334621517743,-0.22866754467474965
592,-0.7743738651741189,-0.21603053006582862
593,0.0222132029683926,-0.6473678717143431
594,0.16811648408279448,-0.28533727061912845
595,-0.2592644589998139,-0.4314000987288319
597,-0.5996787496532445,-0.5799586759525781
598,-0.49050139597677944,-0.1906231489006587
599,-0.4343659604923792,-0.17513033656605703
600,-0.6049186331166398,-0.02043194473588036
601,-0.2505145322375198,-0.25977328226694696
602,-0.4367816708921283,-6.916358109734615e-05
603,-0.6192038231244243,0.0309315220137827
605,-0.5976465947154724,-0.11415843927294995
606,-0.6153174997406704,-0.2343075990848084
608,-0.4123691228637538,0.0005588133372564918
609,-0.5268811185141236,-0.012662087819506312
610,-0.4978224402456628,-0.008506057102963711
611,-0.2965015992791396,-0.35598874229907135
612,-0.2016939341044713,-0.14674168810261243
613,-0.5273513385043602,-0.30216700381958794
615,-0.40870970214417823,-0.1089565791184957
616,-0.5118662615637973,-0.11956507852695936
619,-0.7180294269442606,-0.20068871961659368
620,-0.5664630249791447,-0.3413900908638902
621,-0.2953113619102083,-0.21362393024683224
622,-0.5651970028372488,-0.04850057385124845
624,-0.5492518496324964,-0.3479214271568749
625,-0.2771114248806049,-0.205721710234242
626,-0.5462396556851138,-0.2792731157020703
627,-0.5359163318089545,-0.09813328601522156
628,-0.5508944488276287,0.061384282346001476
629,-0.49967982954613166,0.05196272253962764
630,-0.38775388942641525,0.09663651166478497
631,-0.9178147537614231,-0.27666961526233486
632,-0.49350729094963375,-0.07525252363438381
633,-0.02098502988814484,0.08897321313920116
634,-0.42728299646146095,-0.12841625382862798
635,-0.523993845192102,0.2667343659018532
636,-1.2365403123809187,-0.07191692822319427
637,-0.8779782325152736,-0.3481067183174278
638,-0.3666386965186133,-0.09605854958909178
639,-0.5410521893217698,-0.03993977208310398
640,-0.8206716778598754,-0.20706448953418688
641,-0.5124954095403389,-0.059381956193996166
642,-0.330282582805702,0.1395723758673596
643,-0.11923041012075507,-0.34735195008989234
644,-0.670515086349054,-0.26127802958688184
645,-0.158337060594178,-0.16343311218067774
646,-0.5597142269920772,-0.13436895890900602
647,-0.40914742145089394,0.12678886208846693
648,-0.26020521221247034,0.09623987879246676
649,-0.5001530162310669,-0.1572520777539301
650,-0.5629017611281204,-0.1583988747884352
651,-0.5945287401717899,-0.14436066373127565
652,-0.4557259799146249,-0.211962383578153
653,-0.4496586519794499,0.07654704495494888
654,-0.4881688431371041,-0.04725080689957741
655,-0.520986327200953,-0.10693497171279556
656,-0.4145241597576169,0.3199146491655542
657,-0.3449352211119732,0.1113366188842245
658,-0.4997803522696833,-0.22179232921027867
659,-0.46893891866484766,-0.08210149407476176
660,-0.6321185248779275,-0.2561752802718499
663,-0.3807427060950348,-0.23546105272256315
664,-0.45205628433593037,-0.14871023272362982
665,-0.4411843912797827,-0.28320615180374364
666,-0.49906376127098795,-0.2372613652654256
667,-0.547754825751657,-0.1431182459934559
669,0.06810896293143749,-0.6139503903880333
670,-0.2684302330100195,0.13231990141909733
671,-0.5306755372010411,-0.10760521460546871
672,-0.5232246119953048,0.0333857194985297
673,-0.520986327200953,-0.10242356089249899
674,-0.5001816367234644,0.07974722248055792
675,-0.48539864666174753,-0.03177505359447141
676,-0.5124954095403389,-0.03242104986427675
677,-0.5294029672095264,0.17524311539660342
678,-0.7361986445920289,-0.16146456755966038
681,-0.4577534728979703,-0.5587212963531536
683,-1.1557608944142943,-1.1709434821375446
684,-0.9864718368464698,-1.0930899997435097
685,-0.45812957462163745,-0.11225248969082817
686,-0.5811795009116913,-0.08457971666089453
687,-0.5996512195791995,-0.08466156450585806
688,-0.4994583945900839,-0.1433932736071562
689,-0.11878934783242817,-0.07936712551102654
690,-0.4213799903246852,-0.02779682926366082
691,-0.5595316119121179,0.03680322616916196
692,-0.6551250059530977,-0.508038157839633
694,-0.41821290585833254,0.09421275299886656
695,-0.49134885684995183,-0.23200892498405942
696,-0.587789519589311,-0.28454081454111435
698,-0.8027668676063415,-0.197424826616133
699,-0.4791996757344016,-0.11408975069466017
700,-0.5147708977818991,-0.08383996451181733
701,-0.18063679244393302,-0.015794087020654435
702,-0.476287682193186,-0.09684719573824993
703,-0.4565096815413242,-0.0725026558115122
704,-0.41278639617338087,-0.07698610113968972
705,-0.37295286054512755,-0.3082171278149834
706,-0.5137866407280358,-0.11451304943984994
707,-0.46712541535365026,-0.1898467488890786
708,-0.53653565594954,-0.1646292935576965
709,-0.34616367656188524,-0.1670565542898343
710,-0.4352723019418996,-0.2931963660629873
711,-0.7184875990454741,-0.02796765265888282
712,-0.1091496503589166,-0.10820401814579789
713,-0.21086048181091668,-0.18144565517739733
714,-1.2361752160814736,-0.5491011662111375
715,-0.7469550647816242,0.018208685225039822
716,-0.5407870778756276,-0.2614527326202115
717,-0.555421461753758,-0.09651980472502361
718,-0.6113064604217329,-0.17620697979274616
719,-0.32243008125821815,0.00623024085015203
721,-1.5155545366610348,-0.3604280659570335
722,-0.4561184449152083,-0.04733210364807175
723,-0.3549479392672603,-0.40536296832917995
724,-0.5234494610858695,-0.10377024571475936
725,-0.32009982676919624,-0.09331118624924498
727,-0.5006123533691671,0.02689573840332501
728,-1.2432156492367912,-0.7866294301630198
729,-0.4299765023954459,-0.051695127301645924
730,-0.5737509199135289,-0.25010554912819727
731,-0.20626869883143284,-0.26152051268911014
732,-0.4461294324535579,0.08335549311969638
733,-0.4916862389710974,-0.2776738287735099
734,-0.1837320051983029,-0.25486636778843796
735,-1.439272866435001,-0.5445750495706511
736,-0.4949452690098193,-0.25231969585296254
737,-0.40525706596082106,-0.2447417886448246
738,-0.5488259548422947,-0.2061301307481013
739,-0.448108587829643,-0.0790948930985249
740,-0.4347727294813389,0.3051201554629269
741,-0.11734632922307046,-0.29082662684491056
742,-0.747825239251735,-0.41397733029635125
743,-0.6515396831892037,-0.09830951286266176
744,-0.4762241497902936,-0.2290402565019588
745,-0.08236080952565948,-0.1845267970867291
746,-0.4595962581151207,-0.18632538926824152
747,-0.47552315381600646,0.230731165840846
749,-0.5178375460973832,-0.007986565041145866
750,-0.31408039614277866,0.31107735060771446
